TF_a	TF_b	num_site_TF_b	exact	window
MAX.hg38.10000	ZNF217.hg38.10000	10000	18	1996
MAX.hg38.10000	ZNF341.hg38.10000	10000	18	1968
MAX.hg38.10000	SP7.hg38.10000	10000	18	1144
MAX.hg38.10000	ZFHX2.hg38.10000	10000	18	925
MAX.hg38.10000	THRB.hg38.10000	10000	18	768
MAX.hg38.10000	HOXC5.hg38.10000	10000	18	655
MAX.hg38.10000	ZEB2.hg38.10000	10000	17	1344
MAX.hg38.10000	POU5F1.hg38.10000	10000	17	892
MAX.hg38.10000	ZNF35.hg38.10000	10000	17	825
MAX.hg38.10000	ZBTB2.hg38.10000	10000	17	785
MAX.hg38.10000	JUND.hg38.10000	10000	17	764
MAX.hg38.10000	NR4A1.hg38.10000	10000	17	645
MAX.hg38.10000	FOXA3.hg38.10000	10000	17	584
MAX.hg38.10000	SOX13.hg38.10000	10000	17	555
MAX.hg38.10000	HMG20A.hg38.10000	10000	17	540
MAX.hg38.10000	KDM2B.hg38.10000	10000	16	3680
MAX.hg38.10000	E2F7.hg38.10000	10000	16	1592
MAX.hg38.10000	CEBPD.hg38.10000	10000	16	1040
MAX.hg38.10000	HES1.hg38.10000	10000	16	828
MAX.hg38.10000	FOS.hg38.10000	10000	16	750
MAX.hg38.10000	PKNOX1.hg38.10000	10000	15	1648
MAX.hg38.10000	SOX6.hg38.10000	10000	15	604
MAX.hg38.10000	TFAP2A.hg38.10000	10000	14	1507
MAX.hg38.10000	SNAI2.hg38.10000	10000	14	1138
MAX.hg38.10000	NR2F1.hg38.10000	10000	14	1094
MAX.hg38.10000	SPDEF.hg38.10000	10000	14	1094
MAX.hg38.10000	RELB.hg38.10000	10000	14	904
MAX.hg38.10000	GLIS1.hg38.10000	10000	14	816
MAX.hg38.10000	TCF4.hg38.10000	10000	14	637
MAX.hg38.10000	OVOL2.hg38.10000	10000	13	1866
MAX.hg38.10000	STAT6.hg38.10000	10000	13	1332
MAX.hg38.10000	STAT4.hg38.10000	10000	13	1245
